ASV,taxonomy,RB1903_J2_1128_Sedna_18S_1L_Sterivex,RB1903_J2_1128_Sedna_18S_10L_Prefilter,RB1903_J2_1128_Darya_18S_1L_Sterivex,RB1903_J2_1130_Sedna_18S_1L_Sterivex,RB1903_J2_1131_Sedna_18S_1L_Sterivex,RB1903_J2_1131_Sedna_18S_10L_Prefilter,RB1903_J2_1131_Darya_18S_1L_Sterivex,RB1903_J2_1131_Darya_18S_10L_Prefilter,RB1903_J2_1133_Sedna_18S_1L_Sterivex,RB1903_J2_1133_Sedna_18S_10L_Prefilter,RB1903_J2_1133_Darya_18S_10L_Prefilter,RB1903_J2_1134_Sedna_18S_1L_Sterivex,RB1903_J2_1134_Sedna_18S_10L_Prefilter,RB1903_J2_1134_Darya_18S_1L_Sterivex,RB1903_J2_1134_Darya_18S_10L_Prefilter,RB1903_J2_1135_Sedna_18S_1L_Sterivex,RB1903_J2_1135_Darya_18S_1L_Sterivex,RB1903_J2_1135_Darya_18S_10L_Prefilter,RB1903_J2_1136_Sedna_18S_1L_Sterivex,RB1903_J2_1136_Sedna_18S_10L_Prefilter,RB1903_J2_1136_Darya_18S_1L_Sterivex,RB1903_J2_1136_Darya_18S_10L_Prefilter,RB1903_J2_1137_Sedna_18S_1L_Sterivex,RB1903_J2_1137_Sedna_18S_10L_Prefilter,RB1903_J2_1137_Darya_18S_10L_Prefilter,PCRBlankAA18S,Lab_extraction_ctl_18S_10L_Prefilter,RB1903_Postcruise_ctl_Sedna_18S_1L_Sterivex,RB1903_Postcruise_ctl_Sedna_18S_10L_Prefilter,RB1903_Postcruise_ctl_Darya_18S_1L_Sterivex,RB1903_Postcruise_ctl_Darya_18S_10L_Prefilter,RB1903_Precruise_ctl_Sedna_18S_1L_Sterivex,RB1903_Precruise_ctl_Sedna_18S_10L_Prefilter,RB1903_Precruise_ctl_Darya_18S_1L_Sterivex,RB1903_Precruise_ctl_Darya_18S_10L_Prefilter,Lab_extraction_ctl_18S_1L_Sterivex,RB1903_J2_1128_Darya_18S_10L_Prefilter,RB1903_J2_1130_Sedna_18S_10L_Prefilter,RB1903_J2_1133_Darya_18S_1L_Sterivex,RB1903_J2_1135_Sedna_18S_10L_Prefilter,RB1903_J2_1137_Darya_18S_1L_Sterivex,,
006fcfa3e10e34669f37bda71f150d44,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,15,15,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0071f68ee8baf0b4ecaa8fa391aae0f5,d__Eukaryota; p__Perkinsozoa; o__Perkinsida; f__Perkinsidae; g__Perkinsus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00763e077b66506871f00bef40cfd7dc,d__Eukaryota; p__Perkinsozoa; o__Perkinsida; f__Perkinsidae; g__Perkinsus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,,
0077b210cde2bc8dd6455c9295568947,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,,
007977d7f6ff24accf66b0ebe1ccad68,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0079a536582b6f33f7612228e28b8870,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
007dd452e3ee70e1cbe44c82087fd712,d__Bacteria,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
007f4802641b6a63e91e1c2d6c4faec3,d__Eukaryota; k__Metazoa; p__Chordata; c__Ascidiacea; o__Enterogona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00800e8c3070ed546f9274c76b313540,d__Bacteria; s__uncultured bacterium,0,0,0,0,0,0,0,0,0,0,0,8,11,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00822c3d36b6c347de394ab09e6ac5a9,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
008298ca88389d146bb47177b6caa289,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0082d0d6083e2d4e7b23beb54adf18b8,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0082daa4da2ed14d490088b6a452a1f0,d__Eukaryota,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0085ba0d7fbc9c24c6cd5251b9e59274,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00871003bb7fdc2658a6e07ca45f699d,d__Eukaryota,0,0,0,0,0,0,0,0,0,3,3,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00877b98a72af1184828369f3a0d496a,d__Eukaryota,0,0,0,0,28,16,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
008908c7c04eeafe20495a34f3a0af41,d__Eukaryota; p__Ciliophora,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0089189c586d5c74ae0aa218c2546764,d__Eukaryota,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
008cc4a34833680ea233e92ec693325f,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,,
008e11f437d2611f8f490bc285b0176a,d__No_hits,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00909607f52178e80b53c09a07663e9c,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0090b0e6315187b83b22918e5b7d1b67,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,,
0091624198344f50fa5ab6edd50e3bf1,d__Eukaryota; c__Bigyra; o__Thraustochytrida; f__Thraustochytriaceae; g__Thraustochytrium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,,
0091edaac19d5eccb37a1d55736e1d2a,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0091fda3eb14a740bc4c2779f9f0a488,d__Eukaryota; p__Tubulinea; c__Elardia; o__Leptomyxida; f__Flabellulidae,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0092341f779a18d10ee27add75381915,d__Eukaryota; k__Viridiplantae; p__Chlorophyta; c__Chlorodendrophyceae; o__Chlorodendrales; f__Chlorodendraceae; g__Tetraselmis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,,
00924a3eb062540259b0f8b2d075a289,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,10,27,0,33,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
009383167c84ef33f29e3c5df837bed7,d__Eukaryota; k__Fungi; p__Basidiomycota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,9,0,0,0,0,,
009515dc44869030bd4e9700213a1850,d__Eukaryota; k__Viridiplantae; p__Streptophyta; c__Magnoliopsida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00974ab4846dfab3712fbb3b3f7a8248,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00978c8c7a8a4a40fceaacd5c8a9c960,d__Eukaryota; p__Euglenozoa; c__Euglenida; o__Heteronematales; f__Lentomonadidae; g__Lentomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0097b4fe4004093ee78f628394835bdf,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0099584cb9a7833a025aec6a6f91d9af,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,
009c4b21f25da83f4bb0d148e0574719,d__Eukaryota,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
009cad50bd6928ec3b057e35ed5159f8,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
009e6092dba2a0dd7aa057e80fdcc746,d__Unassigned,0,21,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00a12383e2614b1e679384336a4054e5,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,,
00a41d79a7de0e46b9d36d8abf25d010,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00a4acd1b0cb30757a3e62ae27e326ef,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00a61a70243c82ca6e072e4a7c9c0752,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00a762728f0349ff13f79dceb62f3da7,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00a91db4832850122eb40b822586d8cc,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00a9bb9624f02e2bfb9e0695f891b62a,d__Unassigned,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,,
00a9c3254a9793d7eccdc177ac77009a,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,38,58,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,,
00ac80226463c838b812b92b7460d74b,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00ad8fd250386aecf71fb508b130b17d,d__Unassigned,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,,
00add4576b18dd88cf17d8b5c108ee39,d__Eukaryota; s__uncultured eukaryote,0,144,36,0,0,0,0,15,0,0,0,0,10,0,6,53,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,62,0,84,0,,
00ae7f498cd03eae0e36559b0d7daaaf,d__Unassigned,0,0,0,0,12,17,0,8,0,0,0,0,14,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,,
00b22f0422653e24195a12fac9eff81f,d__Bacteria,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00b4f6a1707246fffd518bcfff3f6095,d__Eukaryota; p__Euglenozoa; c__Euglenida; o__Petalomonadida; f__Scytomonadidae; g__Notosolenus; s__Notosolenus urceolatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,,
00b5a434aac94970870df2f43b65643b,d__Eukaryota; p__Evosea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00b5b2e932e70034345e96d23e0dd6fa,d__Bacteria,0,0,0,0,0,20,17,35,0,0,0,0,0,0,0,28,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,,
00b7979f36a86e31c06604707e66a802,d__Eukaryota; p__Endomyxa; c__Ascetosporea; o__Haplosporida,0,0,0,0,0,0,0,0,9,21,36,13,43,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00b89494a1565ffc98bd21b3756c6010,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,37,,
00ba706fc0d7934802ab57a1c51efcb4,d__Eukaryota; p__Euglenozoa; o__Diplonemea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00bcd6b9fd90e9d7165a811b76a2ad71,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,135,19,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00bd33f8701f017f8aa91f4f76dda84f,d__Unassigned,0,0,0,0,0,0,0,0,0,23,0,44,0,35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00bd3b74df623048375a6d0ebcf484d8,d__Archaea; s__uncultured archaeon,0,0,0,0,0,0,0,0,0,23,0,46,0,39,31,0,0,0,0,0,34,0,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,,
00bffe2f7574a2cfd7fa5c625d9ee723,d__Eukaryota; s__uncultured eukaryote,5,0,0,0,0,0,0,0,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00c0c086cbb85f7de7d4ed8ce50a5e54,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,,
00c35e9be851943ffbea3deb70e56114,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00c4e37ef98a4206c2f78716178add09,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,0,0,18,0,0,19,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,,
00c550a3b79f89e46e1d90506cf50a86,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,,
00c5b37293e819467439e408989cc5e5,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,20,291,154,437,196,47,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,39,,
00c611e39368e40fd0f3556764aa06e5,d__Bacteria; s__uncultured bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00c9d5ad4f82da78e0ce4a1547e3d507,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,
00cb0154e3739c32a19ab629d6390034,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,
00cc325ca5f085648bb2d62708025c3e,d__Unassigned,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00cc4306d6e07ffe2023d33fd53c9277,d__Archaea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,
00ccd5c1c896f23e7acbf193d6387360,d__Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,,
00ce0ce9696442e0ab8821ec201575cf,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00cf7f7800b35749b973243d5b1a167c,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,0,0,0,0,0,0,20,74,0,0,0,0,0,0,0,0,0,0,0,0,44,0,33,52,,
00d1e1917c6a876b00a0a66522fedcf9,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,
00d2a19ea6de949839614583793fe9b0,d__Eukaryota; s__uncultured eukaryote,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,,
00d2b36df2593b4dea0ded86613cc1ec,d__Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00dde4adc5e5eede24926ba648516c2b,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00e12935403e122ccbf46740581adc3b,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00e2f25d2eab1537b131ebda0ba6f40e,d__Bacteria,0,0,0,6,0,0,0,0,0,0,0,67,44,41,13,0,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,,
00e336449d57a4953760dbe4f6c31660,d__Eukaryota; c__Dinophyceae; o__Peridiniales; f__Protoperidiniaceae; g__Protoperidinium,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00e5c76aad5150a5e6f240ecfc234a3e,d__Unassigned,0,0,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00e7086560dcaa57da227a3273b55383,d__Unassigned,0,0,0,0,0,0,0,0,17,48,48,53,79,22,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00e7d82189998b4545fbac9c09f921f7,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,5,0,0,0,0,0,0,0,0,0,0,,
00e9572d448fdc505bdc4fe4a2e52cd4,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,,
00e99027a50bfa2fbf5e5c1502dac88d,d__Eukaryota,0,0,0,0,0,0,0,9,0,0,0,8,0,13,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00ebc42a457d338a951b7eaec605b44c,d__Eukaryota; s__uncultured eukaryote,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,,
00ebea7b178ade62b56fb572e98f772e,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00edba65dedc0a55c633436cde712704,d__Eukaryota; k__Viridiplantae; p__Streptophyta; c__Magnoliopsida; o__Fabales; f__Fabaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,0,48,0,0,0,0,0,0,,
00edde2fab5570db895fc2e711f68746,d__Archaea; s__uncultured archaeon,0,0,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00f02763868afda05d3521caed172491,d__Eukaryota; p__Foraminifera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00f22377e9ce0ee14fbdfd4d14d4d26b,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00f280c3d06026ee158313806949dcf8,d__Unassigned,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00f4b32be4ac2a40db0f4c8255b49107,d__No_hits,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
00f6fedfaea23f7938147dd39b9217a3,d__Eukaryota,29,0,0,0,0,0,0,0,0,15,13,31,19,28,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0,,
00f9398d5e004f0ef6383a97ff75ea0e,d__Bacteria,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,
00fe509b843794f1cf9bf00364a1dfce,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,20,0,21,0,0,226,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,,
0101d237c1650da2296c51d33a099f90,d__Eukaryota; k__Viridiplantae; p__Streptophyta; c__Magnoliopsida; o__Liliales; f__Liliaceae; g__Fritillaria; s__Fritillaria tenella,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0103c0b50fc856651c1dd60f9060500f,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,,
0103caab7afd12cf8be7e4d6d377102d,d__Unassigned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,
0104330877f98df0ac55cbf8bc9cec7f,d__Eukaryota,0,0,0,0,0,0,0,0,0,0,0,17,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,,
010827f908e56cc9236f404308b4c484,d__Archaea; s__uncultured archaeon,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
0109d2cc431527a09c03d945b1cc6d15,d__Eukaryota; p__Euglenozoa; o__Diplonemea; f__Hemistasiidae; s__Hemistasiidae sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
010a556c8d9dc79fdf8c80441c9c0424,d__Eukaryota; c__Dinophyceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
010b274753a63e614989e338bc7b93a3,d__Eukaryota; s__uncultured eukaryote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,
